R,xi=-1.0,xi=-0.75,xi=-0.5,xi=-0.25,xi=0.0,xi=0.25,xi=0.5,xi=0.75,xi=1.0
0.0008013024014580589,-0.40631574564027567,-0.13770541973931597,0.1319742789660773,0.4029257489667761,0.6754222133690296,0.9498474445185832,1.2267690643073685,1.5070877792408781,1.792385075224677
0.0007915469857506753,-0.4074182328921478,-0.1388979157594474,0.1306872534804037,0.4015387999127578,0.6739288762481795,0.9482397753129386,1.2250369800063619,1.5052178240453544,1.7903582840002725
0.0007819103368602254,-0.40855198965386424,-0.1401216763290513,0.12936894749342287,0.40012058283872265,0.6724042885446193,0.9466008985351942,1.223273745346853,1.5033168722472638,1.7883004952865964
0.0007723910088660831,-0.40971781721785394,-0.1413773977726642,0.1280186656948282,0.3986703894999897,0.6708477486225672,0.9449301139215511,1.221478672926501,1.501384163909158,1.7862111467876114
0.0007629875734509097,-0.41091636711796514,-0.1426658085884046,0.12663569579006295,0.39718750456659013,0.6692585447150887,0.9432267075443176,1.2196510506708258,1.499419043007562,1.78408965625433
0.0007536986196863398,-0.4121481729552991,-0.14398764188018126,0.12521930832272213,0.3956712076357158,0.6676359457863209,0.9414899418697571,1.2177901477785744,1.4974207387206953,1.7819352122341654
0.0007445227538212883,-0.41341395897342653,-0.1453436221803347,0.12376876612634745,0.39412076085900244,0.6659792105954969,0.9397190810489445,1.215895222761573,1.495388472421867,1.7797469646933979
0.0007354585990728215,-0.41471470849233305,-0.14673447672226933,0.12228331364391633,0.3925354027803756,0.6642875852408148,0.9379133712995804,1.2139655138383902,1.493321577677567,1.7775242138459866
0.0007265047954195798,-0.41605123849960635,-0.14816097177600035,0.120762188309265,0.3909143623958018,0.6625602927525823,0.9360720373595561,1.2120002552085545,1.491219284462259,1.7752662236943169
0.0007176599993977164,-0.41742410862241186,-0.14962391849370263,0.11920460068092015,0.3892568554187736,0.6607965456729767,0.9341942897656783,1.2099986468772015,1.489080755791973,1.7729721923473227
0.0007089228838993136,-0.41883401118675695,-0.15112412408185294,0.11760975090884591,0.3875620858602578,0.6589955472786027,0.9322793265316517,1.2079599009110513,1.4869051748503346,1.7706413318843806
0.0007002921379732661,-0.42028191180210206,-0.15266238911270477,0.11597683017861647,0.3858292336103416,0.6571564820362954,0.9303263283851423,1.2058831877472889,1.4846917555762318,1.7682727932662803
0.0006917664666285768,-0.4217687623885174,-0.15423953327809836,0.11430499986561865,0.38405746546870045,0.6552785109369501,0.9283344618688373,1.2037676783652218,1.4824396561597513,1.7658657971000127
0.0006833445906400471,-0.42329538729109223,-0.1558563876754039,0.11259341056826798,0.38224593263108964,0.6533607828326528,0.9263028785099767,1.2016125249825629,1.4801480370166278,1.763419425786765
0.0006750252463563453,-0.4248626485274369,-0.15751381267077158,0.11084120236977563,0.38039376711852996,0.6514024311211927,0.9242307083099147,1.1994168375599217,1.47781601396167,1.760932878325482
0.0006668071855103976,-0.4264714031412536,-0.15921272839610834,0.10904749408158135,0.3785000895421203,0.6494025754987787,0.9221170646067088,1.1971797516137315,1.4754427164604833,1.758405239436106
0.000658689175032095,-0.4281224429784571,-0.1609540585890611,0.10721138105216704,0.3765639910186483,0.6473603089944905,0.9199610434904678,1.19490037369753,1.4730272351832523,1.7558355536623707
0.0006506699968632798,-0.42981660524232274,-0.16273867975527667,0.10533194486916907,0.37458456072001567,0.6452747100568298,0.9177617241554268,1.1925777703634701,1.470568645930065,1.7532230162662705
0.0006427484477749776,-0.4315548060320167,-0.16456747935105773,0.1034082487537799,0.37256085728636024,0.643144838784329,0.915518167693491,1.1902109932175138,1.4680660280350253,1.7505666942386897
0.000634923339186869,-0.43333808864807943,-0.16644144559479632,0.10143934008720719,0.3704919099157472,0.6409697350803467,0.913229411446771,1.1877990894070654,1.4655183953039603,1.7478655710818507
0.0006271934969889454,-0.4351676933236013,-0.1683615993188509,0.09942423706612966,0.36837674459872116,0.6387484239610165,0.9108944789319728,1.185341079697603,1.4629248036158298,1.7451186560037726
0.0006195577613653375,-0.4370446654007094,-0.17032892256791257,0.09736194278664849,0.36621437335005574,0.636479898645946,0.9085123704885355,1.18283596627759,1.4602842193914614,1.7423249948016308
0.0006120149866202998,-0.4389695752548478,-0.17234440028322628,0.09525143864452934,0.36400377267459766,0.634163149509378,0.9060820605234192,1.1802827304679993,1.4575956215480488,1.739483560797681
0.0006045640410063007,-0.44094320427448935,-0.17440905597971124,0.09309168667692842,0.3617438957432954,0.6317971315257312,0.9036025079072341,1.1776803302516587,1.454858022557199,1.7365933360830217
0.0005972038065542118,-0.4429669468350321,-0.17652399400584237,0.09088162614454151,0.35943368080255955,0.6293807684483841,0.9010726549950592,1.175027702636423,1.4520703520753864,1.7336532361938992
0.0005899331789055647,-0.44504218348887814,-0.17869033216712063,0.08862016530380125,0.35707204581343344,0.6269129792677702,0.8984914150445802,1.1723237608890045,1.4492314977085439,1.730662209102251
0.000582751067146844,-0.4471700388515874,-0.18090912702916861,0.08630620617869933,0.35465788364623574,0.6243926662034704,0.8958576750944801,1.1695674015820339,1.4463403571279771,1.727619138065568
0.0005756563936458094,-0.4493516996707635,-0.1831814601106265,0.0839386116728088,0.3521900572573866,0.62181869171688,0.8931703031074018,1.1667574914119379,1.443395814804187,1.7245229017700345
0.0005686480938898001,-0.4515880625114521,-0.18550851072990646,0.08151621902597005,0.34966741396063944,0.6191898935366162,0.8904281448601478,1.163892876558987,1.4403967154395116,1.7213723719017244
0.0005617251163260075,-0.4538797754465098,-0.18789148414405343,0.0790378563102663,0.3470887670291612,0.616505091132275,0.887630022692527,1.160972378165774,1.4373418869134953,1.7181663422445579
0.0005548864222037032,-0.45622827482940265,-0.1903315966843196,0.0765023255418852,0.34445291635878794,0.6137630812162668,0.8847747244545704,1.1579947896054141,1.4342301225068896,1.7149036672862568
0.000548130985418376,-0.4586356988102734,-0.19283010008603232,0.07390838369776108,0.34175862261652173,0.6109626310684318,0.8818610215260322,1.1549588817397483,1.4310602017620053,1.7115830553228493
0.0005414577923577722,-0.46110309808685757,-0.19538823204103323,0.07125476320076125,0.33900462791045816,0.6081024756149747,0.8788876504747102,1.1518633977930832,1.4278308624743983,1.7082032783445809
0.000534865841749811,-0.4636306947840744,-0.19800722832116285,0.06854018289601731,0.336189653154627,0.6051813312093972,0.8758533297931372,1.1487070562340072,1.4245408324386852,1.7047631398674343
0.0005283541445123441,-0.46621985258807974,-0.20068841220161177,0.06576333790191623,0.33331236451679863,0.6021978759291962,0.8727567428578044,1.1454885434075452,1.4211888027857664,1.701261310335223
0.000521921723604758,-0.4688724619772437,-0.20343316225621164,0.06292287528619951,0.3303714136873018,0.5991507741612265,0.8695965433264211,1.1422065171606406,1.417773429711309,1.6976964141771298
0.0005155676138813702,-0.47159010583583605,-0.20624286067237502,0.060017410120509866,0.3273654394867748,0.5960386420030214,0.866371373113553,1.138859607707869,1.4142933632009793,1.6940671102161267
0.000509290861946613,-0.474374541759361,-0.20911892544467467,0.05704553773294594,0.3242930361430162,0.5928600796403312,0.8630798135761947,1.135446418589306,1.410747207955698,1.6903720288589397
0.000503090526011988,-0.4772270558308639,-0.2120627974286364,0.05400582344748761,0.321152756871543,0.5896136591592331,0.8597204208584636,1.1319655202457253,1.407133532866536,1.6866097489350618
0.0004969656757547521,-0.48014843426675546,-0.21507592286510707,0.0508968014123545,0.3179431306623637,0.5862978900943618,0.8562917422326722,1.128415446185643,1.4034508811690847,1.6827788259173977
0.00049091539217833,-0.48314023771326553,-0.2181597734528407,0.047716960936765127,0.31466265732884374,0.5829112695718304,0.8527922853384571,1.1247947052146088,1.3996977673270945,1.6788777759725226
0.0004849387674744247,-0.4862044945976088,-0.22131589578261499,0.04446477459560656,0.31130980225783544,0.5794522790333678,0.8492205076480798,1.1211017643548238,1.3958726694959895,1.6749050960877767
0.0004790349048868025,-0.4893426691391973,-0.22454588299501094,0.04113865806559179,0.30788298586160884,0.5759193458351457,0.8455748402001013,1.117335069890223,1.3919740356889845,1.6708592296647287
0.00047320291857674634,-0.49255590176955766,-0.22785136219645438,0.037736981725419054,0.30438060270281575,0.5723108545452993,0.841853681360359,1.113493017049752,1.3880002764691721,1.666738614265589
0.0004674419334901379,-0.49584576379799,-0.23123400161949975,0.03425810993689424,0.30080100154385825,0.5686251616665365,0.8380553992276846,1.1095739768627546,1.3839497655722448,1.662541621189269
0.00046175108522615837,-0.4992145157250904,-0.23469546884881748,0.030700372742272677,0.2971425046485477,0.5648605902002501,0.8341783092554689,1.105576290088821,1.3798208430405878,1.6582666038381852
0.00045612951990759587,-0.5026642010749961,-0.23823745787312847,0.027062039121834688,0.29340338350117817,0.5610154220903607,0.83022070030588,1.1014982282159416,1.3756118080637092,1.6539119004776692
0.00045057639405272275,-0.5061961767546197,-0.24186176532087228,0.02334133925161137,0.28958187610009256,0.5570878917131897,0.8261808140793079,1.0973380408727278,1.3713209300700033,1.6494757783016196
0.0004450908744487371,-0.509812015804228,-0.2455702340480073,0.0195364592612812,0.28567618811458756,0.5530762029159806,0.8220568594565199,1.0930939593694255,1.3669464268866385,1.644956465448697
0.0004396721380267452,-0.513513601384895,-0.24936467803496903,0.015645541939997797,0.2816844521155615,0.5489785064434921,0.8178470003604719,1.0887641553371146,1.3624864874210125,1.6403521648549337
0.00043431937173826144,-0.5173029587079903,-0.2532469287011673,0.011666701144683045,0.2776047746776453,0.5447929268586087,0.8135493517310051,1.08434675076373,1.3579392606066012,1.6356610396107678
0.00042903177243322065,-0.5211824487483038,-0.25721894867182765,0.007598015654036916,0.2734352384969414,0.5405175236641623,0.8091620141809434,1.0798398320843838,1.3533028314348894,1.6308812050675294
0.0004238085467394677,-0.5251538739832654,-0.2612828440973147,0.003437488136133116,0.26917386005673344,0.5361503299101711,0.8046829973462102,1.0752414468073679,1.3485752542484972,1.6260107398463732
0.00041864891094371405,-0.5292182422521784,-0.2654406658080876,-0.0008169356318969265,0.2648186006855476,0.5316893314587712,0.800110271053444,1.07054959485088,1.3437545558755757,1.62104767205867
0.0004135520908739519,-0.5333775201608443,-0.26969440901240643,-0.005167331927013744,0.2603673829580546,0.5271324304286907,0.795441797746502,1.0657622206005066,1.338838700350907,1.615989989627057
0.0004085173217832905,-0.5376352893594307,-0.2740461889356088,-0.009615816912310853,0.2558180865784187,0.5224775104263829,0.7906754745194126,1.060877232974755,1.3338256012451584,1.6108356308534335
0.0004035438482352117,-0.5419942147103904,-0.27849819346539273,-0.014164561831577379,0.2511685328896613,0.5177224232583625,0.7858091297990735,1.0558924770787432,1.3287131287269176,1.6055824919887516
0.0003986309239902219,-0.5464557559098733,-0.2830526702154948,-0.018815838170801596,0.2464164857339458,0.5128649397125165,0.7808405494196861,1.0508057703475504,1.3234991100737081,1.6002284197038255
0.0003937778118938803,-0.5510217874262262,-0.28771195886437406,-0.023571956870330344,0.24155966117388764,0.5079027755693085,0.7757674748839971,1.045614850146397,1.3181813168810919,1.594771204326889
0.0003889837837661979,-0.5556944266890922,-0.2924784225569827,-0.028435231058428774,0.23659571667249002,0.5028336014045998,0.7705875927160132,1.040317429420161,1.3127574637534414,1.5892086071227933
0.0003842481202923765,-0.5604770913135781,-0.29735445848308517,-0.03340805571918715,0.2315222604607249,0.49765503714691905,0.7652985228257558,1.034911162486592,1.3072252208304433,1.5835383120712052
0.0003795701109148772,-0.5653729597301713,-0.30234252811937645,-0.0384929164466989,0.2263368269713108,0.4923646346487609,0.7598978406274616,1.0293935983238978,1.3015821918356716,1.5777579438703953
0.00037494905372681035,-0.5703822996849859,-0.3074451352918906,-0.0436923489519854,0.22103691149386553,0.4869598886771631,0.7543830499141861,1.0237622740047991,1.2958259550438325,1.571865099969161
0.00037038425536661574,-0.5755064147601675,-0.3126648789595936,-0.049008943080970806,0.21561993109701236,0.4814382335403652,0.7487516133592556,1.0180146922163305,1.289953993538067,1.565857320623845
0.0003658750309140283,-0.580751272648502,-0.31800447859573544,-0.05444535134884246,0.21008322247499672,0.47579704093160635,0.7430009096473426,1.0121482533855344,1.2839637206346721,1.5597320691465877
0.0003614207037873112,-0.5861213910576275,-0.3234667051594903,-0.06000428123175522,0.20442408973007908,0.47003362135246457,0.7371282769412899,1.0061602975601698,1.2778525377117362,1.5534867563595571
0.0003570206056417355,-0.5916177373499515,-0.32905437563019935,-0.06568851787525992,0.19863976820564833,0.4641452092688734,0.7311309867939606,1.0000481125945013,1.2716177704179175,1.5471187379007645
0.0003526740762693037,-0.597240324788422,-0.33477032783755983,-0.07150094110921991,0.19272740529149554,0.4581289980481245,0.7250061957592361,0.9938089289438341,1.2652566617356176,1.5406253136548893
0.0003483804634996873,-0.602991277701617,-0.34061738086820864,-0.07744449127580576,0.18668407988416189,0.451982073090737,0.7187510381636468,0.9874398942037579,1.2587663940141647,1.534003703365063
0.0003441391231023705,-0.6088776746681556,-0.34659854778745036,-0.08352217068095877,0.18050680766145985,0.4457014471170693,0.7123625988302275,0.9809380960319,1.2521440939823318,1.5272510783622926
0.00033994941868999157,-0.614903834070297,-0.3527171155772746,-0.0897370467059642,0.17419252710218733,0.43928410359107184,0.7058378503204171,0.9743005463388402,1.2453868169497853,1.5203645279260585
0.0003358107216228539,-0.6210706936747121,-0.3589762770156048,-0.09609227420060394,0.1677380940229819,0.4327269289905383,0.6991736926847861,0.9675241945803345,1.238491540110671,1.5133411002181276
0.00033172241091460324,-0.6273799685418585,-0.3653791058524677,-0.10259110101048169,0.16114028925756935,0.426026717971341,0.6923669645876661,0.9606059240308881,1.2314551790217196,1.5061777597426649
0.000327683873139053,-0.6338351853870179,-0.3719289343282051,-0.1092368654460717,0.1543958096813108,0.41918019228540987,0.685414429823052,0.9535424940184618,1.2242745627587095,1.4988713573149774
0.00032369450233814083,-0.640444927485924,-0.37862931401839794,-0.11603298602369203,0.1475012751312149,0.41218400384372056,0.678312759337283,0.9463306201297477,1.2169464670249701,1.4914187252928723
0.00031975369993101233,-0.6472075842017816,-0.38548378794001503,-0.12298293366389552,0.14045321047986564,0.4050347109696836,0.6710585501322881,0.9389669682939079,1.2094675601506206,1.483816631497104
0.00031586087462420547,-0.6541248690617699,-0.39249594437236124,-0.13009028323598976,0.13324806468526396,0.39772878632793607,0.6636483097157537,0.9314480833615982,1.2018344749048055,1.4760617311328783
0.00031201544232292873,-0.661206422687739,-0.39966946380342716,-0.1373587299150351,0.12588219036146234,0.3902626146952439,0.656078469410259,0.9237704275460378,1.194043736361178,1.4681506046901884
0.00030821682604342517,-0.6684512429203174,-0.40700807512522047,-0.14479205443837526,0.11835182681884517,0.38263249214201484,0.6483453606747948,0.9159303893831834,1.1860917308097754,1.4600797695887988
0.0003044644558263969,-0.6758648399147124,-0.41451565493722314,-0.15239412230139665,0.11065314874766348,0.37483462244484883,0.6404452377700867,0.9079242732926934,1.1779748473386873,1.4518456589397433
0.00030075776865148666,-0.6834564029806586,-0.4221963502808851,-0.1601689016669121,0.10278223163298346,0.36686510970219827,0.6323742666800872,0.8997482827291123,1.1696893832685735,1.4434446144092588
0.00029709620835280094,-0.691221476109692,-0.43005432398308674,-0.16812045853734314,0.09473503591388169,0.3587199786315446,0.6241284687806092,0.8913985368848222,1.1612315068089454,1.4348729018941193
0.00029347922553545785,-0.699166654805503,-0.43809365222078905,-0.17625296601373414,0.08650742023851148,0.3503951223095664,0.6157038158109379,0.8828710547707054,1.1525972969843943,1.4261266901970813
0.00028990627749315783,-0.7073008978696778,-0.44631862175214654,-0.18457071366652375,0.07809514891376662,0.3418863342914187,0.6070961976493634,0.8741617705990871,1.1437827692466558,1.4172020794696225
0.0002863768281267517,-0.7156269755308765,-0.4547337168150581,-0.19307809809262658,0.06949387212272766,0.333189342605889,0.5983013652760802,0.8652665060241784,1.1347838288169634,1.408095052405713
0.00028289034786380053,-0.7241456730690992,-0.4633436007981238,-0.20177964289018513,0.06069912940168124,0.3242997408460686,0.5893149642270236,0.8561810049378789,1.1255962866397315,1.3988015464827948
0.0002794463135791202,-0.7328643152839708,-0.47215304759851223,-0.21067997252565832,0.05170634667925825,0.31521300544318365,0.5801325570012774,0.8469009004956292,1.1162158529735395,1.3893173727926271
0.0002760442085162873,-0.7417899045592576,-0.48116648768675924,-0.21978379469411288,0.0425108370024701,0.3059245106570795,0.5707495870450808,0.8374216671614587,1.1066381429895433,1.3796381805438238
0.0002726835222101032,-0.7509220839616124,-0.4903884832740777,-0.22909598192603292,0.03310779343997858,0.2964295216327735,0.5611613865065126,0.8277387467289479,1.0968586705089092,1.36975963861462
0.00026936375041000286,-0.7602693864638024,-0.4998247367431576,-0.23862156223754713,0.023492287397764027,0.2867231768380954,0.5513631720421197,0.817847466922689,1.086872838496022,1.359677291567523
0.0002660843950043926,-0.7698354089235251,-0.509481035341831,-0.24836564864808688,0.013659272414647353,0.2768004966182492,0.5413500504685886,0.8077430133688416,1.076675980113487,1.3493865480987186
0.000262844963945915,-0.7796309131930944,-0.5193617837191465,-0.2583334700677075,0.003603560372244116,0.2666563804502763,0.5311170085674691,0.7974204579409062,1.0662632610573362,1.3388827147851532
0.00025964497117761815,-0.7896581768032832,-0.5294715613572959,-0.26853040416146085,-0.006680162363530792,0.2562856049477994,0.5206589119379755,0.7868747857611684,1.0556297313696175,1.3281610327270703
0.00025648393656002463,-0.7999165695326668,-0.5398173267660571,-0.27896196752112346,-0.017197324922345426,0.24568281540630088,0.5099705188516563,0.7761008456270043,1.044770422328883,1.3172166094910331
0.0002533613857990924,-0.8104191886755435,-0.5504056398011661,-0.2896338392535457,-0.02795350500684418,0.23484253506203773,0.49904643379163377,0.7650933752540567,1.0336801938114182,1.306044461514992
0.00025027685037504784,-0.8211702673818139,-0.5612405661315116,-0.30055184195774576,-0.038954419805258184,0.22375914857440293,0.4878811347951006,0.7538469851519891,1.0223537799436053,1.2946394853244791
0.0002472298674720876,-0.8321758666843975,-0.5723280688238201,-0.31172190513876163,-0.05020591683803787,0.21242688923840589,0.47646901756231935,0.7423561748932355,1.010785819459898,1.282996487473644
0.0002442199799089367,-0.8434422023215296,-0.5836758240819218,-0.3231501002986309,-0.061713989776184634,0.2008398890330451,0.46480431451777526,0.7306153108007851,0.9989708397119658,1.2711101491117671
0.00024124673607024883,-0.8549781047583734,-0.5952894008488289,-0.3348426627609134,-0.07348478172548001,0.1889921276329876,0.4528811186706573,0.7186186452867667,0.9869032425480736,1.258975062358471
0.0002383096898388476,-0.8667868008159211,-0.607174596053119,-0.34680601275942496,-0.08552458201845158,0.17687743365553338,0.44069340725073475,0.7063603082874288,0.9745773069151195,1.2465857164414311
0.00023540840052878767,-0.8788731772674182,-0.6193391802866804,-0.35904676441173206,-0.09783982141953489,0.16448950016233757,0.428235018065299,0.6938342574410883,0.9619872046666893,1.2339364074946884
0.00023254243281923103,-0.8912442435758412,-0.6317901370385877,-0.3715715999884347,-0.11043708721882055,0.1518218829158537,0.4154996521396981,0.6810343695775054,0.9491269793881678,1.221021402999038
0.0002297113566891328,-0.9039159089907148,-0.6445333370481818,-0.38438730902158713,-0.12332312417223355,0.13886798563416608,0.4024808680898572,0.667954400567207,0.9359905603242542,1.2078348772174765
0.00022691474735271705,-0.9168897067746388,-0.6575762754871683,-0.39750100141512557,-0.13650482770232183,0.1256210642611014,0.3891720956387812,0.6545879488624207,0.9225717701527579,1.1943708462131015
0.00022415218519574102,-0.9301721906317773,-0.6709275080411635,-0.4109199431521135,-0.14998924905928282,0.11207423166557887,0.3755666191402612,0.6409284814784275,0.9088642764074528,1.1806232079665866
0.00022142325571253472,-0.9437679053042881,-0.6845939508951371,-0.4246513928049311,-0.1637835950861813,0.0982204496880294,0.3616575889320666,0.6269693603927324,0.8948616218815793,1.1665857958593457
0.00021872754944380528,-0.9576862205746277,-0.6985820203740751,-0.4387028472028032,-0.17789523023031478,0.08405253323686525,0.3474380178315187,0.6127038018722256,0.8805572997953026,1.152252303902365
0.00021606466191520266,-0.9719405531261698,-0.7128997061094465,-0.4530821115095016,-0.19233168318447355,0.0695631486306922,0.33290076372741423,0.5981248978233499,0.8659446375029475,1.1376163330918794
0.00021343419357662945,-0.9865338322444736,-0.7275561089055557,-0.4677970728635442,-0.20710063895661207,0.05474480968377214,0.3180385620663524,0.5832256143708311,0.8510168346915605,1.1226713730110565
0.0002108357497422894,-1.0014778277152856,-0.7425608160047932,-0.48285571564319346,-0.22220993654104068,0.03958988541066317,0.302844021260999,0.56799879316876,0.835767011099743,1.1074108199895318
0.00020826894053146996,-1.0167802552442007,-0.7579207192358032,-0.49826625091089816,-0.23766757388570336,0.024090606773233998,0.2873095984626178,0.5524371544841663,0.8201881575310291,1.0918279674745162
0.0002057333808100412,-1.032449880622233,-0.7736419424558493,-0.5140370752848906,-0.2534817078631677,0.008239050095821928,0.27142761976277296,0.5365333005735021,0.8042731652549849,1.075916027249119
0.00020322869013266923,-1.0485020007785688,-0.7897366086237323,-0.530176712760103,-0.2696606481469837,-0.007972849556428125,0.2551902934727372,0.5202797097466002,0.7880148127277661,1.0596681027930073
0.0002007544926857332,-1.0649345616340131,-0.8062143088587541,-0.5466938586570733,-0.2862128553536822,-0.02455328835597499,0.23858969508115466,0.503668741151024,0.7714057912761333,1.0430771783642165
0.0001983104172309349,-1.081754040817857,-0.8230812268531674,-0.5635974129834581,-0.30314693877404647,-0.04151060005809918,0.2216177775300635,0.48669267695748436,0.7544386904380094,1.0261362425772056
0.0001958960970495994,-1.0989829810698892,-0.8403473873298326,-0.5808964315790601,-0.320471652537461,-0.058853252827090446,0.20426638215419735,0.469343676147254,0.7371060201049614,1.0088381627541954
0.00019351116988764974,-1.1166205170562087,-0.858022321297349,-0.5986000854733303,-0.33819588692094754,-0.0765898344268569,0.1865272396361516,0.45161379738084123,0.7194002031833865,0.9911757233771771
0.0001911552779012518,-1.1346834287011431,-0.8761160956228206,-0.6167176019530093,-0.35632866364032856,-0.09472904941571166,0.16839197708701478,0.4334950277195541,0.7013135710514401,0.973141682628454
0.0001888280676031243,-1.1531856369481843,-0.8946402498511273,-0.635258455068663,-0.37487913603647605,-0.11327971643757849,0.1498521266603486,0.4149792679630452,0.6828384324314385,0.9547287321030274
0.0001865291898094988,-1.1721243115699427,-0.9136029756276999,-0.654232454127293,-0.3938565751362734,-0.1322507552984691,0.1308991371923429,0.39605834733782597,0.6639670203635926,0.9359295303901153
0.0001842582995877269,-1.1915208563436284,-0.9330126747962112,-0.6736492246228035,-0.41327035224612974,-0.15165117111961385,0.11152438491503204,0.37672403981785385,0.6446915150035021,0.9167367003933963
0.00018201505620452584,-1.2113879050826666,-0.9528807281239163,-0.6935183231262323,-0.43312993599423333,-0.17149004694220715,0.09171918342484324,0.3569680735735009,0.6250040830212406,0.8971428562328921
0.00017979912307485184,-1.2317308628328778,-0.9732182571498259,-0.7138499672480538,-0.45344487669959266,-0.19177653815206805,0.07147479098770629,0.33678214272125534,0.6048968683902542,0.877140607751259
0.00017761016771139995,-1.2525565301317225,-0.9940363123793283,-0.7346543883283433,-0.4742247968379285,-0.2125198543603907,0.05078243854825043,0.31615792299318785,0.5843620106135325,0.8567225768147467
0.00017544786167471508,-1.2738653336201502,-1.0153456736376827,-0.7559413145890543,-0.49547939176605715,-0.23372923154670025,0.02963334157327666,0.2950870925015982,0.5633916665874544,0.8358814099029734
0.00017331188052391072,-1.2956882858684926,-1.0371554244647347,-0.7777208999346072,-0.5172183670644618,-0.255413922191717,0.008018709283194423,0.27356134924242675,0.5419780278715549,0.8146097970360808
0.00017120190376799065,-1.3180382051349713,-1.059474600701059,-0.8000035314312606,-0.539451438357335,-0.2775831825990463,-0.014070219789729459,0.2515724285024963,0.5201133379117975,0.7929005167935368
0.00016911761481775973,-1.3409139263342436,-1.082314471131878,-0.8227993691140714,-0.5621883335035618,-0.3002462345066565,-0.03664216848653443,0.22911212072465614,0.4977899146491291,0.7707464160725845
0.0001670587009383221,-1.3643329044802377,-1.105687586664234,-0.8461185996950018,-0.5854387395767594,-0.3234122548316253,-0.05970578424226325,0.20617230954394405,0.4750001790223457,0.7481404537716421
0.0001650248532021574,-1.3883105977509869,-1.129606344847962,-0.8699713890281241,-0.6092122818004478,-0.34709033408790657,-0.08326962594417256,0.18274499347107678,0.4517366796838302,0.725075735976856
0.00016301576644276678,-1.4128467877307125,-1.154079019630403,-0.894367844285438,-0.6335184976472268,-0.37128946298825555,-0.10734211793527575,0.1588223026854337,0.4279921183050091,0.7015455245288563
0.00016103113920888664,-1.4379541123648616,-1.1791142089856699,-0.9193178742389082,-0.658366796637186,-0.3960184793651748,-0.13193151463615785,0.13439655134573272,0.4037593752354771,0.677543274897455
0.00015907067371925655,-1.4636327003375693,-1.2047268819305368,-0.9448312095223607,-0.6837664248390648,-0.4212860314075832,-0.1570458962615755,0.10946025579548825,0.379031556936868,0.6530626670140066
0.000157134075817938,-1.4899003216583955,-1.2309230498842247,-0.9709176354392607,-0.7097264345780755,-0.44710057223059146,-0.18269310407417383,0.08400617911124425,0.3538020276280331,0.6280976430029148
0.00015522105493018015,-1.5168077286373336,-1.2577121779752631,-0.9975866802331819,-0.7362556323844472,-0.47347028611675457,-0.20888069411705235,0.058027368121014805,0.3280644303409596,0.6026424299806306
0.00015333132401881952,-1.5443335272605527,-1.2851089252657655,-1.024847421093007,-0.7633625266500751,-0.5004030394810889,-0.23561590623331638,0.03151720626726617,0.3018127530809961,0.5766915951313557
0.00015146459954121209,-1.5724793652732547,-1.3131215037109465,-1.0527087113378057,-0.7910552808614943,-0.5279063438039517,-0.26290561951927716,0.004469454872314542,0.2750413600207816,0.5502400897345292
0.00014962060140668977,-1.6012484243873781,-1.341757832047558,-1.081178917308888,-0.819341672204587,-0.5559873068841983,-0.2907562804018933,-0.02312171389167136,0.24774503014506677,0.5232832667959193
0.00014779905293453327,-1.6306731029251949,-1.3710230726625847,-1.1102658793587288,-0.8482289751673235,-0.5846525553588245,-0.3191738663821519,-0.05126164570092831,0.21991902342526715,0.4958169444235117
0.00014599968081245972,-1.660769049221513,-1.4009320457588141,-1.1399771340396598,-0.8777239656159701,-0.6139081871647931,-0.34816382184225914,-0.07995514701429757,0.19155913731731028,0.4678374639320771
0.00014422221505561286,-1.6915062351190275,-1.4314885063859197,-1.1703195970728166,-0.9078328676468107,-0.6437597071716221,-0.37773098799165195,-0.1092064265108739,0.16266174011115228,0.4393417286352302
0.0001424663889660525,-1.7229160074984287,-1.4626947318429997,-1.2012995145073482,-0.9385611751690675,-0.6742119436674472,-0.4078795317460686,-0.13901905133752349,0.1332238367721573,0.41032725109208756
0.00014073193909274005,-1.7550325068666706,-1.4945639721268242,-1.2329225873395402,-0.969913632826528,-0.7052689736008723,-0.4386128917574968,-0.16939585737992505,0.10324314436141077,0.38079223080062796
0.00013901860519200797,-1.7878354846432754,-1.5271010639885294,-1.2651933453580735,-1.0018941854819778,-0.7369340596940603,-0.4699337027285127,-0.20033887880646614,0.07271814038791949,0.3507355944194501
0.0001373261301885122,-1.821312150112887,-1.5603114395000504,-1.2981152717024382,-1.0345058783590628,-0.7692095626048455,-0.5018436987551116,-0.23184930514249022,0.04164814334460052,0.3201570598985444
0.0001356542601366597,-1.8554657079247872,-1.5941996787448327,-1.3316917224519207,-1.067750724080262,-0.8020968376782984,-0.5343436502010276,-0.2639273708045169,0.010033372483441532,0.28905721841276466
0.00013400274418250445,-1.8903318159889433,-1.628761608665726,-1.3659237039536565,-1.1016295927187743,-0.8355961560841106,-0.5674332667709693,-0.2965722993012219,-0.02212498660978264,0.2574375540938817
0.00013237133452611,-1.9259104745289473,-1.6639967644092764,-1.4008109515837885,-1.1361421457424854,-0.8697066150010925,-0.6011111138660834,-0.32978220272851905,-0.05482468507466953,0.22530056443969523
0.00013075978638436774,-1.962184225761803,-1.6999146374066663,-1.4363538329780752,-1.1712867609476894,-0.9044260296067538,-0.6353745306438485,-0.36355400711819874,-0.08806235358252992,0.1926498216774802
